t, ni, rep, g, s, ph, d, rank, p, fitness, extra, genes, DateTime, mil
00:00:00:00.007, 00:00:00:00.006, 74, 3, 0.4285714, R, 4.00e+01, 8, 0.00000000000000000, 6.90000000000000000e+01, , 1011 1011 1101 0111 0010 1111 0111 1111 0011 0011 0111 1100 1010 1110 1100 1111 1111 1101 0001 1011 1011 0011 1110 0101 1111, Mon Apr 27 20:18:06 CST 2026, 7
00:00:00:00.015, 00:00:00:00.001, 74, 8, 0.5333334, M, 1.00e+00, 1, 0.01000000000000000, 7.00000000000000000e+01, , 1011 1011 1111 0111 0010 1111 0111 1111 0011 0011 0111 1100 1010 1110 1100 1111 1111 1101 0001 1011 1011 0011 1110 0101 1111, Mon Apr 27 20:18:06 CST 2026, 15
00:00:00:00.022, 00:00:00:00.000, 74, 13, 0.5909091, R, 3.00e+00, 3, 0.00000000000000000, 7.10000000000000000e+01, , 1111 1111 1111 0111 0010 1111 0111 1111 0011 0011 0101 1100 1010 1110 1100 1111 1111 1101 0001 1011 1011 0011 1110 0101 1111, Mon Apr 27 20:18:06 CST 2026, 22
00:00:00:00.027, 00:00:00:00.000, 74, 14, 0.5185185, M, 1.30e+01, 6, 0.10810920818378461, 7.20000000000000000e+01, , 1011 0011 1111 0111 0010 1111 0111 1111 1011 0011 1111 1100 1010 1110 1110 1101 1111 1101 0111 1011 1001 1011 1100 0101 1111, Mon Apr 27 20:18:06 CST 2026, 27
00:00:00:00.034, 00:00:00:00.000, 74, 17, 0.5000000, R, 5.00e+00, 2, 0.00000000000000000, 7.30000000000000000e+01, , 1111 0111 1111 0111 0010 1111 0011 1111 0011 0011 1111 1100 1010 1110 1110 1101 1111 1101 0111 1011 1001 1011 1110 0101 1111, Mon Apr 27 20:18:06 CST 2026, 34
00:00:00:00.041, 00:00:00:00.001, 74, 23, 0.5609756, R, 2.00e+00, 2, 0.00000000000000000, 7.50000000000000000e+01, , 1111 1111 1111 0111 0010 1111 0011 1111 0011 0011 1111 1100 1011 1110 1110 1101 1111 1101 0111 1011 1001 1011 1110 0101 1111, Mon Apr 27 20:18:06 CST 2026, 41
00:00:00:00.042, 00:00:00:00.000, 74, 28, 0.6666667, M, 1.00e+00, 1, 0.01000000000000000, 7.60000000000000000e+01, , 1111 1111 1111 0111 1010 1111 0011 1111 0011 0011 1111 1100 1011 1110 1110 1101 1111 1101 0111 1011 1001 1011 1110 0101 1111, Mon Apr 27 20:18:06 CST 2026, 42
00:00:00:00.052, 00:00:00:00.002, 74, 32, 0.6153846, M, 3.00e+00, 5, 0.08485186069054183, 7.70000000000000000e+01, , 1111 1111 1111 0111 1010 1111 0111 1111 0011 0011 1111 1100 1011 1110 1110 1101 1111 1100 0111 1111 1001 1011 1110 0101 1111, Mon Apr 27 20:18:06 CST 2026, 52
00:00:00:00.056, 00:00:00:00.004, 74, 37, 0.6607143, R, 1.10e+01, 12, 0.00000000000000000, 7.80000000000000000e+01, , 1110 1111 1111 0111 1011 1111 0101 1111 1011 0011 1011 1110 1011 1111 0111 1101 1111 1101 0111 1111 1001 1011 1110 0101 1101, Mon Apr 27 20:18:06 CST 2026, 56
00:00:00:00.062, 00:00:00:00.000, 74, 39, 0.6290323, R, 5.00e+00, 2, 0.00000000000000000, 8.10000000000000000e+01, , 1111 1111 1111 0111 1011 1111 0101 1111 1011 0011 1011 1110 1011 1111 1111 1101 1111 1100 0111 1111 1001 1111 1110 0101 1111, Mon Apr 27 20:18:06 CST 2026, 62
00:00:00:00.068, 00:00:00:00.001, 74, 43, 0.6323529, R, 3.00e+00, 4, 0.00000000000000000, 8.20000000000000000e+01, , 1111 1111 1111 0111 1111 1111 0101 1111 1011 0011 1011 1110 1011 1111 1111 1101 1111 1100 0111 1111 1001 1111 1110 1101 1101, Mon Apr 27 20:18:06 CST 2026, 68
00:00:00:00.074, 00:00:00:00.002, 74, 55, 0.7432432, R, 5.00e+00, 2, 0.00000000000000000, 8.30000000000000000e+01, , 1111 1111 1111 1110 1111 1111 0101 1111 1011 0011 1111 1110 1011 0111 1111 1101 1111 1100 0111 1111 1001 1111 1111 1101 1101, Mon Apr 27 20:18:06 CST 2026, 74
00:00:00:00.081, 00:00:00:00.000, 74, 58, 0.7160494, M, 1.00e+00, 1, 0.01000000000000000, 8.40000000000000000e+01, , 1111 1111 1111 1110 1111 1111 1101 1111 1011 0011 1111 1110 1011 0111 1111 1101 1111 1100 0111 1111 1001 1111 1111 1101 1101, Mon Apr 27 20:18:06 CST 2026, 81
00:00:00:00.087, 00:00:00:00.000, 74, 63, 0.7241379, R, 1.00e+00, 3, 0.00000000000000000, 8.50000000000000000e+01, , 1111 1111 1111 1110 1111 1111 1101 1111 1011 0011 1111 1110 1011 1111 1111 1101 1111 1100 0111 1111 1001 1111 1111 1101 1101, Mon Apr 27 20:18:06 CST 2026, 87
00:00:00:00.096, 00:00:00:00.003, 74, 76, 0.7916667, M, 1.00e+00, 1, 0.01000000000000000, 8.60000000000000000e+01, , 1111 1111 1111 1110 1111 1111 1101 1111 1011 0011 1111 1110 1011 1111 1111 1101 1111 1100 1111 1111 1001 1111 1111 1101 1101, Mon Apr 27 20:18:06 CST 2026, 96
00:00:00:00.106, 00:00:00:00.002, 74, 88, 0.8301887, M, 1.00e+00, 2, 0.02511612770301124, 8.70000000000000000e+01, , 1111 1111 1111 1110 1111 1111 1101 1111 1011 0011 1111 1110 1011 1111 1111 1101 1111 1100 1111 1111 1011 1111 1111 1101 1101, Mon Apr 27 20:18:06 CST 2026, 106
00:00:00:00.113, 00:00:00:00.002, 74, 101, 0.8938053, R, 1.00e+00, 3, 0.00000000000000000, 8.80000000000000000e+01, , 1111 1111 1111 1110 1111 1111 1101 1111 1011 0011 1111 1110 1011 1111 1111 1101 1111 1101 1111 1111 1011 1111 1111 1101 1101, Mon Apr 27 20:18:06 CST 2026, 113
00:00:00:00.120, 00:00:00:00.002, 74, 109, 0.9083334, R, 1.00e+00, 2, 0.00000000000000000, 8.90000000000000000e+01, , 1111 1111 1111 1110 1111 1111 1101 1111 1011 0011 1111 1110 1111 1111 1111 1101 1111 1101 1111 1111 1011 1111 1111 1101 1101, Mon Apr 27 20:18:06 CST 2026, 120
00:00:00:00.130, 00:00:00:00.005, 74, 129, 0.9923077, R, 2.00e+00, 2, 0.00000000000000000, 9.10000000000000000e+01, , 1111 1111 1111 1110 1111 1111 1101 1111 1011 0011 1111 1110 1111 1111 1111 1101 1111 1111 1111 1111 1011 1111 1111 1111 1101, Mon Apr 27 20:18:06 CST 2026, 130
00:00:00:00.136, 00:00:00:00.002, 74, 136, 1.0000000, M, 1.00e+00, 2, 0.02511612770301124, 9.20000000000000000e+01, , 1111 1111 1111 1110 1111 1111 1101 1111 1011 0011 1111 1110 1111 1111 1111 1111 1111 1111 1111 1111 1011 1111 1111 1111 1101, Mon Apr 27 20:18:06 CST 2026, 136
00:00:00:00.142, 00:00:00:00.001, 74, 150, 1.0563381, M, 1.00e+00, 1, 0.01000000000000000, 9.30000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1101 1111 1011 0011 1111 1110 1111 1111 1111 1111 1111 1111 1111 1111 1011 1111 1111 1111 1101, Mon Apr 27 20:18:06 CST 2026, 142
00:00:00:00.150, 00:00:00:00.003, 74, 185, 1.2333333, R, 1.00e+00, 3, 0.00000000000000000, 9.40000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1101 1111 1111 0011 1111 1110 1111 1111 1111 1111 1111 1111 1111 1111 1011 1111 1111 1111 1101, Mon Apr 27 20:18:06 CST 2026, 150
00:00:00:00.159, 00:00:00:00.000, 74, 188, 1.1823900, M, 1.00e+00, 1, 0.01000000000000000, 9.50000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1101 1111 1111 0111 1111 1110 1111 1111 1111 1111 1111 1111 1111 1111 1011 1111 1111 1111 1101, Mon Apr 27 20:18:06 CST 2026, 159
00:00:00:00.171, 00:00:00:00.006, 74, 225, 1.3157895, R, 1.00e+00, 2, 0.00000000000000000, 9.60000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1101 1111 1111 1111 1111 1110 1111 1111 1111 1111 1111 1111 1111 1111 1011 1111 1111 1111 1101, Mon Apr 27 20:18:06 CST 2026, 171
00:00:00:00.180, 00:00:00:00.004, 74, 258, 1.4333333, M, 3.00e+00, 2, 0.02511612770301124, 9.70000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1101 1111 1111 1111 1111 1111 1111 0111 1111 1111 1111 1111 1111 1111 1011 1111 1111 1111 1111, Mon Apr 27 20:18:06 CST 2026, 180
00:00:00:00.189, 00:00:00:00.003, 74, 274, 1.4497354, M, 1.00e+00, 2, 0.02511612770301124, 9.80000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 0111 1111 1111 1111 1111 1111 1111 1011 1111 1111 1111 1111, Mon Apr 27 20:18:06 CST 2026, 189
00:00:00:00.210, 00:00:00:00.016, 74, 412, 1.9619048, M, 1.00e+00, 2, 0.02511612770301124, 9.90000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 0111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:18:06 CST 2026, 210
00:00:00:00.267, 00:00:00:00.050, 74, 754, 2.8239701, M, 1.00e+00, 2, 0.02511612770301124, 1.00000000000000000e+02, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:18:06 CST 2026, 267
00:00:00:00.272, 00:00:00:00.000, 74, 755, 2.7757354, L, 0.00e+00, 2, 0.02511612770301124, 1.00000000000000000e+02, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:18:06 CST 2026, 272
00:00:00:00.001, 00:00:00:00.000, 75, 1, 1.0000000, S, 0.00e+00, 0, 0.00000000000000000, 6.00000000000000000e+01, , 1010 1001 0111 0110 0010 1101 0101 1011 0011 1110 1110 1101 1010 0111 1101 0011 1011 0010 0111 1010 0010 0011 1011 0101 1111, Mon Apr 27 20:18:06 CST 2026, 1
00:00:00:00.007, 00:00:00:00.006, 75, 2, 0.2857143, M, 2.40e+01, 2, 0.02511612770301124, 6.20000000000000000e+01, , 1111 1011 0111 0101 0010 1101 1101 1001 0011 1111 0011 1111 1010 0010 1101 1001 1011 0100 1111 1111 0000 0011 1011 0100 1101, Mon Apr 27 20:18:06 CST 2026, 7
00:00:00:00.012, 00:00:00:00.000, 75, 3, 0.2500000, R, 3.70e+01, 13, 0.00000000000000000, 6.50000000000000000e+01, , 1011 1110 1011 1001 1110 1111 0011 0001 0010 0010 1011 0101 1011 0010 1111 1101 1001 1110 1111 1101 1101 0101 1111 0101 0111, Mon Apr 27 20:18:06 CST 2026, 12
00:00:00:00.019, 00:00:00:00.001, 75, 5, 0.2631579, R, 1.70e+01, 3, 0.00000000000000000, 6.60000000000000000e+01, , 0011 1111 1011 0001 1110 1111 0011 0011 0110 0110 1101 0101 0011 0110 1111 1101 1001 1110 0111 1101 1100 0110 1111 1001 1111, Mon Apr 27 20:18:06 CST 2026, 19
00:00:00:00.027, 00:00:00:00.000, 75, 7, 0.2592593, R, 2.60e+01, 3, 0.00000000000000000, 7.20000000000000000e+01, , 0111 1111 0001 1011 1110 1110 0011 0111 1000 1011 1111 1111 1111 0111 1111 1101 1001 1110 1111 1101 1010 0111 1111 1001 0010, Mon Apr 27 20:18:06 CST 2026, 27
00:00:00:00.035, 00:00:00:00.000, 75, 10, 0.2857143, M, 1.00e+00, 1, 0.01000000000000000, 7.30000000000000000e+01, , 0111 1111 0001 1011 1110 1110 0011 0111 1000 1011 1111 1111 1111 0111 1111 1101 1101 1110 1111 1101 1010 0111 1111 1001 0010, Mon Apr 27 20:18:06 CST 2026, 35
00:00:00:00.041, 00:00:00:00.001, 75, 14, 0.3414634, M, 9.00e+00, 4, 0.06308198707939691, 7.40000000000000000e+01, , 0111 1111 0001 1111 1110 1110 0010 0111 1000 1011 1111 1111 1111 0111 1111 1111 1101 1111 1111 1101 1011 0000 1111 1001 0110, Mon Apr 27 20:18:06 CST 2026, 41
00:00:00:00.052, 00:00:00:00.000, 75, 15, 0.2884615, R, 3.00e+00, 3, 0.00000000000000000, 7.50000000000000000e+01, , 0111 1111 0001 1111 1110 1110 0010 0111 1000 1011 1111 1111 1111 0111 1111 1111 1101 1111 1111 1101 1010 0011 1111 1001 0110, Mon Apr 27 20:18:06 CST 2026, 52
00:00:00:00.060, 00:00:00:00.002, 75, 24, 0.4000000, M, 8.00e+00, 7, 0.13268112095162987, 7.70000000000000000e+01, , 0111 1111 0001 1011 1010 1110 0010 0111 1100 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1101 1010 1011 1101 1001 0110, Mon Apr 27 20:18:06 CST 2026, 60
00:00:00:00.069, 00:00:00:00.000, 75, 27, 0.3913043, R, 1.40e+01, 6, 0.00000000000000000, 7.90000000000000000e+01, , 0111 1101 0011 1111 1110 1110 0010 0111 1011 1011 1101 1111 1111 1111 1101 1111 1101 1111 1111 1101 1111 1011 1111 1001 0110, Mon Apr 27 20:18:06 CST 2026, 69
00:00:00:00.081, 00:00:00:00.004, 75, 46, 0.5679013, M, 2.00e+00, 2, 0.02511612770301124, 8.10000000000000000e+01, , 0111 1101 0111 1111 1110 1110 0010 0111 1011 1011 1101 1111 1111 1111 1101 1111 1101 1111 1111 1101 1111 1011 1111 1001 1110, Mon Apr 27 20:18:06 CST 2026, 81
00:00:00:00.090, 00:00:00:00.002, 75, 55, 0.6111111, R, 1.00e+00, 2, 0.00000000000000000, 8.20000000000000000e+01, , 0111 1101 0111 1111 1110 1110 0010 0111 1111 1011 1101 1111 1111 1111 1101 1111 1101 1111 1111 1101 1111 1011 1111 1001 1110, Mon Apr 27 20:18:06 CST 2026, 90
00:00:00:00.097, 00:00:00:00.000, 75, 61, 0.6288660, R, 3.00e+00, 4, 0.00000000000000000, 8.30000000000000000e+01, , 0111 1101 0111 1111 1110 1110 0010 0111 1110 1011 1101 1111 1111 1111 1101 1111 1101 1111 1111 1111 1111 1011 1111 1101 1110, Mon Apr 27 20:18:06 CST 2026, 97
00:00:00:00.106, 00:00:00:00.002, 75, 72, 0.6792453, M, 1.00e+00, 1, 0.01000000000000000, 8.40000000000000000e+01, , 0111 1101 0111 1111 1110 1110 0110 0111 1110 1011 1101 1111 1111 1111 1101 1111 1101 1111 1111 1111 1111 1011 1111 1101 1110, Mon Apr 27 20:18:06 CST 2026, 106
00:00:00:00.113, 00:00:00:00.000, 75, 79, 0.6991150, R, 3.00e+00, 2, 0.00000000000000000, 8.50000000000000000e+01, , 0111 1101 0111 1111 1110 1111 0110 0101 1110 1011 1101 1111 1111 1111 1101 1111 1101 1111 1111 1111 1111 1011 1111 1101 1111, Mon Apr 27 20:18:06 CST 2026, 113
00:00:00:00.121, 00:00:00:00.001, 75, 82, 0.6776860, M, 1.00e+00, 1, 0.01000000000000000, 8.60000000000000000e+01, , 0111 1101 1111 1111 1110 1111 0110 0101 1110 1011 1101 1111 1111 1111 1101 1111 1101 1111 1111 1111 1111 1011 1111 1101 1111, Mon Apr 27 20:18:06 CST 2026, 121
00:00:00:00.127, 00:00:00:00.001, 75, 85, 0.6692913, R, 1.00e+00, 7, 0.00000000000000000, 8.70000000000000000e+01, , 0111 1101 1111 1111 1110 1111 0110 0111 1110 1011 1101 1111 1111 1111 1101 1111 1101 1111 1111 1111 1111 1011 1111 1101 1111, Mon Apr 27 20:18:06 CST 2026, 127
00:00:00:00.137, 00:00:00:00.001, 75, 93, 0.6788321, R, 5.00e+00, 8, 0.00000000000000000, 8.80000000000000000e+01, , 1111 1101 1111 1111 1110 1111 0110 0111 1111 1011 1101 1111 1111 1111 1101 1111 1001 1111 1111 1111 1111 1011 1111 0111 1111, Mon Apr 27 20:18:06 CST 2026, 137
00:00:00:00.143, 00:00:00:00.000, 75, 95, 0.6643357, R, 2.00e+00, 2, 0.00000000000000000, 9.00000000000000000e+01, , 1111 1101 1111 1111 1110 1111 0110 0111 1111 1011 1101 1111 1111 1111 1101 1111 1101 1111 1111 1111 1111 1111 1111 0111 1111, Mon Apr 27 20:18:06 CST 2026, 143
00:00:00:00.151, 00:00:00:00.003, 75, 105, 0.6953642, R, 4.00e+00, 3, 0.00000000000000000, 9.20000000000000000e+01, , 1111 1101 1111 1111 1110 1111 1110 0111 1111 1111 1101 1111 1111 1111 1111 1111 1100 1111 1111 1111 1111 1111 1111 0111 1111, Mon Apr 27 20:18:06 CST 2026, 151
00:00:00:00.158, 00:00:00:00.001, 75, 112, 0.7088608, M, 1.00e+00, 1, 0.01000000000000000, 9.30000000000000000e+01, , 1111 1101 1111 1111 1110 1111 1110 1111 1111 1111 1101 1111 1111 1111 1111 1111 1100 1111 1111 1111 1111 1111 1111 0111 1111, Mon Apr 27 20:18:06 CST 2026, 158
00:00:00:00.164, 00:00:00:00.001, 75, 116, 0.7073171, M, 1.00e+00, 1, 0.01000000000000000, 9.40000000000000000e+01, , 1111 1101 1111 1111 1110 1111 1110 1111 1111 1111 1101 1111 1111 1111 1111 1111 1101 1111 1111 1111 1111 1111 1111 0111 1111, Mon Apr 27 20:18:06 CST 2026, 164
00:00:00:00.169, 00:00:00:00.000, 75, 119, 0.7041420, R, 1.00e+00, 3, 0.00000000000000000, 9.50000000000000000e+01, , 1111 1101 1111 1111 1110 1111 1110 1111 1111 1111 1101 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 0111 1111, Mon Apr 27 20:18:06 CST 2026, 169
00:00:00:00.180, 00:00:00:00.006, 75, 151, 0.8388889, R, 1.00e+00, 3, 0.00000000000000000, 9.60000000000000000e+01, , 1111 1101 1111 1111 1111 1111 1110 1111 1111 1111 1101 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 0111 1111, Mon Apr 27 20:18:06 CST 2026, 180
00:00:00:00.186, 00:00:00:00.001, 75, 166, 0.8924731, M, 1.00e+00, 2, 0.02511612770301124, 9.70000000000000000e+01, , 1111 1101 1111 1111 1111 1111 1110 1111 1111 1111 1101 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:18:06 CST 2026, 186
00:00:00:00.197, 00:00:00:00.005, 75, 192, 0.9746193, M, 1.00e+00, 2, 0.02511612770301124, 9.80000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1110 1111 1111 1111 1101 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:18:06 CST 2026, 197
00:00:00:00.202, 00:00:00:00.001, 75, 209, 1.0346534, R, 1.00e+00, 3, 0.00000000000000000, 9.90000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1101 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:18:06 CST 2026, 202
00:00:00:00.227, 00:00:00:00.017, 75, 323, 1.4229075, R, 1.00e+00, 2, 0.00000000000000000, 1.00000000000000000e+02, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:18:06 CST 2026, 227
00:00:00:00.230, 00:00:00:00.000, 75, 325, 1.4130435, L, 0.00e+00, 0, 0.00000000000000000, 1.00000000000000000e+02, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:18:06 CST 2026, 230
00:00:00:00.002, 00:00:00:00.001, 76, 1, 0.5000000, S, 0.00e+00, 0, 0.00000000000000000, 6.10000000000000000e+01, , 1001 0110 0010 1011 1011 1110 1010 0011 0110 1011 0101 1111 0111 0000 1101 1100 1101 1101 0010 0111 1010 1111 0011 1110 1011, Mon Apr 27 20:18:06 CST 2026, 2
00:00:00:00.005, 00:00:00:00.004, 76, 1, 0.2000000, R, 2.00e+01, 2, 0.00000000000000000, 6.50000000000000000e+01, , 1011 1110 0010 1011 1011 0110 0110 0110 0110 1111 0110 1111 0111 0000 1110 1101 1100 1011 1010 0111 1110 1110 0011 1110 1111, Mon Apr 27 20:18:06 CST 2026, 5
00:00:00:00.012, 00:00:00:00.001, 76, 6, 0.5000000, M, 1.00e+00, 1, 0.01000000000000000, 6.60000000000000000e+01, , 1011 1110 0011 1011 1011 0110 0110 0110 0110 1111 0110 1111 0111 0000 1110 1101 1100 1011 1010 0111 1110 1110 0011 1110 1111, Mon Apr 27 20:18:06 CST 2026, 12
00:00:00:00.018, 00:00:00:00.000, 76, 7, 0.3888889, R, 2.50e+01, 12, 0.00000000000000000, 6.90000000000000000e+01, , 1011 1110 0010 1111 1101 0111 1010 1110 1110 1111 0101 0011 0110 1100 1110 1111 1010 1111 1110 1010 1110 1110 0011 0110 1111, Mon Apr 27 20:18:06 CST 2026, 18
00:00:00:00.022, 00:00:00:00.000, 76, 9, 0.4090909, R, 1.00e+01, 3, 0.00000000000000000, 7.10000000000000000e+01, , 1011 1110 0011 1111 0101 1111 1011 1110 1110 1111 0101 0111 0110 1010 1110 1101 1010 1111 1110 0011 1110 1110 0011 0110 1111, Mon Apr 27 20:18:06 CST 2026, 22
00:00:00:00.027, 00:00:00:00.001, 76, 11, 0.4074074, R, 1.40e+01, 2, 0.00000000000000000, 7.30000000000000000e+01, , 1010 1110 0011 1011 0111 0111 1010 1111 1110 1111 1100 1111 0111 1010 1111 1101 1110 0111 1110 0111 1110 1110 0011 0110 1111, Mon Apr 27 20:18:06 CST 2026, 27
00:00:00:00.033, 00:00:00:00.001, 76, 15, 0.4545455, R, 4.00e+00, 6, 0.00000000000000000, 7.50000000000000000e+01, , 1010 1110 0011 1111 0111 1111 1011 1110 1110 1111 1100 1111 0111 1010 1111 1101 1110 0111 1110 0111 1110 1110 0011 0110 1111, Mon Apr 27 20:18:06 CST 2026, 33
00:00:00:00.036, 00:00:00:00.000, 76, 21, 0.5833333, R, 1.00e+00, 2, 0.00000000000000000, 7.60000000000000000e+01, , 1010 1111 0011 1111 0111 1111 1011 1110 1110 1111 1100 1111 0111 1010 1111 1101 1110 0111 1110 0111 1110 1110 0011 0110 1111, Mon Apr 27 20:18:06 CST 2026, 36
00:00:00:00.043, 00:00:00:00.000, 76, 24, 0.5581396, M, 7.00e+00, 4, 0.06308198707939691, 7.70000000000000000e+01, , 1010 1110 0001 1111 0111 1111 1011 1110 1110 1111 1110 1111 0111 1010 1111 1111 1111 0111 1110 0111 1110 0110 0011 0111 1111, Mon Apr 27 20:18:06 CST 2026, 43
00:00:00:00.043, 00:00:00:00.000, 76, 27, 0.6279070, R, 4.00e+00, 4, 0.00000000000000000, 8.10000000000000000e+01, , 1110 1111 0011 1111 0111 1111 1011 1110 1110 1111 1110 1111 0111 1010 1111 1111 1111 0111 1110 0111 1110 1110 0011 0111 1111, Mon Apr 27 20:18:06 CST 2026, 43
00:00:00:00.053, 00:00:00:00.000, 76, 33, 0.6226415, R, 3.00e+00, 11, 0.00000000000000000, 8.20000000000000000e+01, , 1110 1111 0011 1111 0111 1111 1111 1111 1110 1111 1110 1111 0111 1010 0111 1111 1111 0111 1110 0111 1110 1110 0011 0111 1111, Mon Apr 27 20:18:06 CST 2026, 53
00:00:00:00.059, 00:00:00:00.000, 76, 35, 0.5932204, R, 1.00e+00, 3, 0.00000000000000000, 8.30000000000000000e+01, , 1111 1111 0011 1111 0111 1111 1111 1111 1110 1111 1110 1111 0111 1010 0111 1111 1111 0111 1110 0111 1110 1110 0011 0111 1111, Mon Apr 27 20:18:06 CST 2026, 59
00:00:00:00.064, 00:00:00:00.000, 76, 36, 0.5625000, M, 5.00e+00, 3, 0.04304374044523712, 8.40000000000000000e+01, , 1111 1111 0111 1111 1111 1111 1011 1110 1110 1111 1110 1111 0111 1010 1111 1111 1111 0111 1110 0111 1110 1110 0011 0111 1111, Mon Apr 27 20:18:06 CST 2026, 64
00:00:00:00.068, 00:00:00:00.000, 76, 38, 0.5588235, M, 6.00e+00, 2, 0.02511612770301124, 8.60000000000000000e+01, , 1111 1111 0111 1111 1111 1111 1011 1111 1111 1111 1110 1111 0111 1010 0111 1111 1111 0111 0110 0111 1111 1110 0111 0111 1111, Mon Apr 27 20:18:06 CST 2026, 68
00:00:00:00.077, 00:00:00:00.003, 76, 48, 0.6233766, M, 3.00e+00, 3, 0.04304374044523712, 8.70000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1011 1111 1111 1111 1110 1111 0111 1010 0111 1111 1111 0111 0110 0111 1111 1110 1111 0111 1011, Mon Apr 27 20:18:06 CST 2026, 77
00:00:00:00.083, 00:00:00:00.002, 76, 57, 0.6867470, R, 1.00e+00, 3, 0.00000000000000000, 8.80000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1011 1111 1111 1111 1110 1111 1111 1010 0111 1111 1111 0111 0110 0111 1111 1110 1111 0111 1011, Mon Apr 27 20:18:06 CST 2026, 83
00:00:00:00.091, 00:00:00:00.004, 76, 86, 0.9450549, M, 6.00e+00, 5, 0.08485186069054183, 9.00000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1111 1111 1011 1111 1110 1111 1111 1010 1111 1011 1111 1111 0111 0111 1111 1110 1111 0111 1011, Mon Apr 27 20:18:06 CST 2026, 91
00:00:00:00.093, 00:00:00:00.000, 76, 87, 0.9354839, R, 3.00e+00, 3, 0.00000000000000000, 9.10000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1011 1111 1111 1111 1110 1111 1111 1010 1111 1111 1111 1111 0111 0111 1111 1110 1111 0111 1011, Mon Apr 27 20:18:06 CST 2026, 93
00:00:00:00.093, 00:00:00:00.000, 76, 90, 0.9677419, M, 1.00e+00, 1, 0.01000000000000000, 9.20000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1011 1111 1111 1111 1110 1111 1111 1011 1111 1111 1111 1111 0111 0111 1111 1110 1111 0111 1011, Mon Apr 27 20:18:06 CST 2026, 93
00:00:00:00.103, 00:00:00:00.000, 76, 111, 1.0776699, R, 3.00e+00, 2, 0.00000000000000000, 9.30000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1011 1111 1111 1111 1110 1111 1111 1011 1111 1111 1111 1111 0111 0110 1111 1111 1111 1111 1011, Mon Apr 27 20:18:06 CST 2026, 103
00:00:00:00.117, 00:00:00:00.006, 76, 152, 1.2991453, M, 1.00e+00, 2, 0.02511612770301124, 9.40000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1011 1111 1111 1111 1110 1111 1111 1111 1111 1111 1111 1111 0111 0110 1111 1111 1111 1111 1011, Mon Apr 27 20:18:06 CST 2026, 117
00:00:00:00.128, 00:00:00:00.008, 76, 211, 1.6484375, R, 3.00e+00, 11, 0.00000000000000000, 9.50000000000000000e+01, , 1111 1111 1011 1111 1111 1111 1011 1111 1111 1111 1110 1111 1111 1111 1111 1111 1111 1111 1111 0111 1111 1111 1111 1111 1011, Mon Apr 27 20:18:06 CST 2026, 128
00:00:00:00.132, 00:00:00:00.004, 76, 223, 1.6893940, R, 1.00e+00, 2, 0.00000000000000000, 9.60000000000000000e+01, , 1111 1111 1011 1111 1111 1111 1011 1111 1111 1111 1110 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1011, Mon Apr 27 20:18:06 CST 2026, 132
